id,dataset,text,oracle
13748,new_8,I have this exact temp table contained in another stored procedure and it runs there without a problem.,1
10003,new_8,Fatal error: Index out of rangeIllegal instruction: Not clear to me what is the exact cause of problem ?,-1
10209,new_9,I'm having a problem with gorm when I want to join two table and select all field in two table.,-1
13948,new_9,I found a solution.,1
12648,new_9,I have a setup with 3 Cameras.,0
10939,new_9,I've unfortunately been unable to break it locally but don't have a lot of accessibility to the production environment so it's hard to narrow this down without any sort of bug occurring.,-1
13550,new_9,"The way to fix this warning, is to follow one of the suggestions from the previous CLI output.",1
10252,new_9,"The problem is that when I call the method that shows the loading screen, showSplashScreen(), it actually never displays the loading screen image.",-1
10392,new_9,I want to avoid downloading the file as they are quite big in size individually.,-1
13578,new_9,Lambda functions can increase readability and code reuse in perhaps more complex cases and functions with this example.,1
11300,new_9,"If I were programming in a language with interfaces, I would handle this just by defining an interface and having each platform-specific version of the singleton implement it.",0
11373,new_9,"As Laurenz Albe noted, DSpace doesn't specify that MD5 password hashes be used.",0
11736,new_9,Using mixed programming Fortan/C++ I was able to initialize my array in Fortran and pass it over to C++ to write an output file that was a mirror of the input file.,0
13179,new_9,"The polr model is, naturally, an ordinal logit.",0
10542,new_9,My problem now is that I would like to project my points from my both 2D plan into 3D tried functions but it seems it's not working in a proper way.,-1
13742,new_9,An alternative solution would be to add and directly control property for the time being.,1
10960,new_9,But when I try to instantiate the chaincode it gives error after 5 minutes of wait.,-1
11223,new_9,The above statement sets the FK.,0
12066,new_9,But the backslashes are escaped.,0
12591,new_9,I have also implemented gradle file changes provided on Heap installation guide.,0
13763,new_9,Here is a solution that most closely maps to the question and a comment that the OP added above.,1
11852,new_9,I'm trying to create a web app using phonegap.,0
13059,new_9,"In an ECS framework, components should contain only data.",0
10576,new_9,"Searching on the internet for weeks, not finding anything since im not that great with linux commands.",-1
12330,new_9,Similar to use of intermediate generator.,0
13425,new_9,So I think if I will use it like this then syntax array[i] = value will work.,1
11281,new_9,It stems from a problem that occurs with Snake Case.,0
11661,new_9,Example output I am getting.,0
13162,new_9,"You should write the select query manually, select whatever column you want from the tables.",0
12976,new_9,To find out if the outbound IPs that are shown in the properties area of my portal are shared with other users or do I have to buy a dedicated static IP address to make sure no one else is using them.,0
13605,new_9,There are a few ways to do that.,1
11384,new_9,See comments inline.,0
10188,new_9,Immediatly after startup I get the following exception.,-1
10208,new_9,But the other users of the same domain cannot access to it.,-1
12214,new_9,I'm trying to figure out why the options in the nested component don't get selected when they're clicked on.,0
11959,new_9,PaintBox by default does not have any scrolling support built in.,0
11313,new_9,Here is my component that is fed into the in my redux form.,0
10928,new_9,I get the following error Cannot read property 'Building_Level' of undefined.,-1
12941,new_9,"You can try use this code, its work to only insert.",0
12295,new_9,I managed to make one loop with it's field.,0
10270,new_9,Visual Studio 2017 is throwing this error.,-1
12045,new_9,How to break the string according to maxPayloadLengt and send the full string?,0
11515,new_9,"Is it currently possible to use Akka Streams as a source for Flink, and then Flink as a source for Akka Streams in the same codebase?",0
10289,new_9,"I am trying to get location header from the response on POST create session, but getting 405 error.",-1
11622,new_9,"It's destined for an Alfred workflow triggered from other apps, but for now I'm just debugging the core of it in the Script Editor.",0
10831,new_9,The network is not learning.,-1
13231,new_9,I'm trying to get the properties from the array returned by get method of Eloquent.,0
13324,new_9,I need to pull through Serial Numbers on a report.,0
11537,new_9,"Unless you use an Application Service Environment (ASE) you cannot guarantee that the inbound or outbound IPs will change, however, you could control when the IP address will change.",0
13109,new_9,"I am trying to build an access level system where admins see x, supervisors see y and users see z (not actual roles).",0
12443,new_9,"You need getComputedStyle to access the actual properties used, taking into account all CSS rules.",0
12750,new_9,Retrofit and Gson will get it done.,0
13026,new_9,Do make sure to specify the path of the file or to set the working directory to the path where the file is located.,0
10298,new_9,"The error message TypeError, argument after * must be an iterable, not Queue.",-1
11044,new_9,I have an application running in Docker that leaks memory over time.,-1
13027,new_9,And the last step is to merge both DataFrames.,0
10311,new_9,I'm not sure I can make sense out of the code you posted.,-1
12602,new_9,"The transaction is going to be included in some future block, and all peers in the channel are going to pull that block and get that transaction.",0
