uid,lexicon,pos,label,lemma,strength,source,isbase,exclude
discard=>discard=>n,discard,n,n,discard,w,afinn,t,
contending=>contend=>v,contending,v,n,contend,w,afinn,f,
commitment=>commitment=>n,commitment,n,p,commitment,w,mpqa+liu+afinn,t,
screamed=>scream=>v,screamed,v,n,scream,w,afinn,f,
badass=>None=>None,badass,None,n,None,s,afinn,f,
indoctrinates=>indoctrinate=>v,indoctrinates,v,n,indoctrinate,w,afinn,f,
stamina=>stamina=>n,stamina,n,p,stamina,w,afinn,t,
restricts=>restrict=>v,restricts,v,n,restrict,w,afinn,f,
indoctrinated=>indoctrinate=>v,indoctrinated,v,n,indoctrinate,w,afinn,f,
relishing=>tasting=>n,relishing,n,p,tasting,w,afinn,f,
abductions=>abduction=>n,abductions,n,n,abduction,w,afinn,f,
bitches=>bitch=>n,bitches,n,n,bitch,s,afinn,f,
not good=>None=>None,not good,None,n,None,w,afinn,f,
blaming=>blame=>v,blaming,v,n,blame,w,afinn,f,
fuckhead=>dunce=>n,fuckhead,n,n,dunce,s,afinn,f,
ha=>hour_angle=>n,ha,n,p,hour_angle,w,afinn,f,
assets=>assets=>n,assets,n,p,assets,w,afinn,t,
excitement=>excitement=>n,excitement,n,p,excitement,s,mpqa+liu+afinn,t,
convince=>convert=>v,convince,v,p,convert,w,afinn,f,
delights=>delight=>n,delights,n,p,delight,s,afinn,f,
gagged=>gag=>v,gagged,v,n,gag,w,afinn,f,
gullibility=>credulousness=>n,gullibility,n,n,credulousness,w,afinn,f,
faggot=>faggot=>v,faggot,v,n,faggot,s,afinn,t,
strengthens=>strengthen=>v,strengthens,v,p,strengthen,w,afinn,f,
authority=>authority=>n,authority,n,p,authority,w,afinn,t,
infatuated=>infatuate=>v,infatuated,v,p,infatuate,w,afinn,f,
immobilized=>immobilize=>v,immobilized,v,n,immobilize,s,liu+afinn,f,
detain=>confine=>v,detain,v,n,confine,w,afinn,f,
derails=>derail=>v,derails,v,n,derail,w,afinn,f,
profiteer=>profiteer=>n,profiteer,n,n,profiteer,w,afinn,t,
chance=>chance=>n,chance,n,p,chance,w,afinn,t,
acquits=>acquit=>v,acquits,v,p,acquit,w,afinn,f,
inspiration=>inspiration=>n,inspiration,n,p,inspiration,s,mpqa+liu+afinn,t,
ghost=>ghost=>n,ghost,n,n,ghost,w,afinn,t,
bereaves=>bereave=>v,bereaves,v,n,bereave,w,afinn,f,
jewel=>jewel=>n,jewel,n,p,jewel,w,afinn,t,
accidents=>accident=>n,accidents,n,n,accident,w,afinn,f,
expands=>expand=>v,expands,v,p,expand,w,afinn,f,
bereaved=>bereaved=>n,bereaved,n,n,bereaved,w,afinn,t,
common=>common=>a,common,a,n,common,w,gradables,t,
late=>late=>a,late,a,n,late,w,gradables,t,
heavy=>heavy=>a,heavy,a,n,heavy,s,gradables,t,
visible=>visible=>a,visible,a,p,visible,w,gradables,t,
detailed=>detailed=>a,detailed,a,p,detailed,s,gradables,t,
applicable=>applicable=>a,applicable,a,p,applicable,w,gradables,t,
lightweight=>lightweight=>a,lightweight,a,p,lightweight,s,gradables,t,
thread-safe=>thread-safe=>a,thread-safe,a,p,thread-safe,s,gradables,t,
optimized=>optimized=>a,optimized,a,p,optimized,s,gradables,t,
scalable=>scalable=>a,scalable,a,p,scalable,s,gradables,t,
performant=>performant=>a,performant,a,p,performant,s,gradables,t,
private=>private=>a,private,a,n,private,w,gradables,t,
mutable=>mutable=>a,mutable,a,n,mutable,s,gradables,t,
heavyweight=>heavyweight=>a,heavyweight,a,n,heavyweight,s,gradables,t,
maintainable=>maintainable=>a,maintainable,a,p,maintainable,s,gradables,t,
verbose=>verbose=>a,verbose,a,n,verbose,s,gradables,t,
extensible=>extensible=>a,extensible,a,p,extensible,s,gradables,t,
threadsafe=>threadsafe=>a,threadsafe,a,p,threadsafe,s,gradables,t,
typical=>typical=>a,typical,a,n,typical,w,gradables,t,
native=>native=>a,native,a,p,native,s,cooc,t,
standard=>standard=>a,standard,a,p,standard,s,cooc,t,
short=>short=>a,short,a,n,short,w,cooc,t,
immutable=>immutable=>a,immutable,a,p,immutable,s,cooc,t,
serializable=>serializable=>a,serializable,a,p,serializable,s,cooc,t,
blurry=>bleary=>u,blurry,a,n,bleary,w,afinn,f,
uptight=>edgy=>u,uptight,a,n,edgy,w,afinn,f,
contemptuously=>contemptuously=>u,contemptuously,r,n,contemptuously,w,afinn,t,
lovely=>lovely=>u,lovely,r,p,lovely,s,afinn,t,
gallantly=>gallantly=>u,gallantly,r,p,gallantly,s,afinn,t,
supportive=>supportive=>u,supportive,a,p,supportive,w,afinn,t,
inconsiderate=>inconsiderate=>u,inconsiderate,a,n,inconsiderate,w,afinn,t,
inadequate=>inadequate=>u,inadequate,a,n,inadequate,w,afinn,t,
meaningless=>meaningless=>u,meaningless,a,n,meaningless,w,afinn,t,
configurable=>configurable=>a,configurable,a,p,configurable,s,gradables,t,
tight=>tight=>a,tight,a,n,tight,w,gradables,t,
early=>early=>a,early,a,n,early,w,gradables,t,
customizable=>customizable=>a,customizable,a,p,customizable,s,gradables,t,
modular=>modular=>a,modular,a,p,modular,w,gradables,t,
usefull=>usefull=>a,usefull,a,p,usefull,s,gradables,t,
straight-forward=>straight-forward=>a,straight-forward,a,p,straight-forward,w,gradables,t,
symmetric=>symmetric=>a,symmetric,a,p,symmetric,w,gradables,t,
low-level=>low-level=>a,low-level,a,n,low-level,s,gradables,t,
stateless=>stateless=>a,stateless,a,p,stateless,w,gradables,t,
theoretical=>theoretical=>a,theoretical,a,n,theoretical,w,gradables,t,
manual=>manual=>a,manual,a,n,manual,s,gradables,t,
opaque=>opaque=>a,opaque,a,n,opaque,s,gradables,t,
optimised=>optimised=>a,optimised,a,p,optimised,s,gradables,t,
doable=>doable=>a,doable,a,p,doable,w,gradables,t,
concurrent=>concurrent=>a,concurrent,a,p,concurrent,w,gradables,t,
helpfull=>helpfull=>a,helpfull,a,p,helpfull,s,gradables,t,
specialized=>specialized=>a,specialized,a,p,specialized,s,gradables,t,
sparse=>sparse=>a,sparse,a,n,sparse,s,gradables,t,
literal=>literal=>a,literal,a,p,literal,w,gradables,t,
efficent=>efficent=>a,efficent,a,p,efficent,s,gradables,t,
up-to-date=>up-to-date=>a,up-to-date,a,p,up-to-date,s,gradables,t,
representative=>representative=>a,representative,a,p,representative,w,gradables,t,
editable=>editable=>a,editable,a,p,editable,w,gradables,t,
hidden=>hidden=>a,hidden,a,n,hidden,w,gradables,t,
typed=>typed=>a,typed,a,p,typed,s,gradables,t,
declarative=>declarative=>a,declarative,a,p,declarative,w,gradables,t,
dependant=>dependant=>a,dependant,a,n,dependant,s,gradables,t,
error-prone=>error-prone=>a,error-prone,a,n,error-prone,s,gradables,t,
ignorable=>ignorable=>a,ignorable,a,n,ignorable,s,gradables,t,
blank=>blank=>a,blank,a,n,blank,w,gradables,t,
hacky=>hacky=>a,hacky,a,n,hacky,s,gradables,t,
reusable=>reusable=>a,reusable,a,p,reusable,s,gradables,t,
authenticated=>authenticated=>a,authenticated,a,p,authenticated,s,gradables,t,
syntactic=>syntactic=>a,syntactic,a,p,syntactic,w,gradables,t,
conventional=>conventional=>a,conventional,a,p,conventional,w,gradables,t,
obfuscated=>obfuscated=>a,obfuscated,a,n,obfuscated,s,gradables,t,
hardcoded=>hardcoded=>a,hardcoded,a,n,hardcoded,s,gradables,t,
transactional=>transactional=>a,transactional,a,p,transactional,w,gradables,t,
standalone=>standalone=>a,standalone,a,p,standalone,s,gradables,t,
structured=>structured=>a,structured,a,p,structured,s,gradables,t,
hard-coded=>hard-coded=>a,hard-coded,a,n,hard-coded,s,gradables,t,
type-safe=>type-safe=>a,type-safe,a,p,type-safe,s,gradables,t,
counter-intuitive=>counter-intuitive=>a,counter-intuitive,a,n,counter-intuitive,w,gradables,t,
cross-platform=>cross-platform=>a,cross-platform,a,p,cross-platform,s,gradables,t,
deprecated=>deprecated=>a,deprecated,a,n,deprecated,s,gradables,t,
interchangeable=>interchangeable=>a,interchangeable,a,p,interchangeable,w,gradables,t,
quirky=>quirky=>a,quirky,a,n,quirky,s,gradables,t,
scoped=>scoped=>a,scoped,a,p,scoped,w,gradables,t,
future-proof=>future-proof=>a,future-proof,a,p,future-proof,s,gradables,t,
compressible=>compressible=>a,compressible,a,p,compressible,w,gradables,t,
"immutable""=>immutable""=>a","immutable""",a,p,"immutable""",s,gradables,t,
light-weight=>light-weight=>a,light-weight,a,p,light-weight,s,gradables,t,
nullable=>nullable=>a,nullable,a,p,nullable,w,gradables,t,
temporary=>temporary=>a,temporary,a,n,temporary,w,gradables,t,
embeddable=>embeddable=>a,embeddable,a,p,embeddable,w,gradables,t,
infeasible=>infeasible=>a,infeasible,a,n,infeasible,s,gradables,t,
automatic=>automatic=>a,automatic,a,p,automatic,s,gradables,t,
forced=>forced=>a,forced,a,n,forced,s,gradables,t,
cacheable=>cacheable=>a,cacheable,a,p,cacheable,s,gradables,t,
working=>working=>a,working,a,p,working,s,gradables,t,
instantaneous=>instantaneous=>a,instantaneous,a,p,instantaneous,w,gradables,t,
interactive=>interactive=>a,interactive,a,p,interactive,w,gradables,t,
non-existent=>non-existent=>a,non-existent,a,n,non-existent,s,gradables,t,
unicode-aware=>unicode-aware=>a,unicode-aware,a,p,unicode-aware,w,gradables,t,
unbounded=>unbounded=>a,unbounded,a,n,unbounded,w,gradables,t,
pooled=>pooled=>a,pooled,a,p,pooled,w,gradables,t,
rudimentary=>rudimentary=>a,rudimentary,a,n,rudimentary,s,gradables,t,
obsessed=>obsessed=>a,obsessed,a,n,obsessed,s,gradables,t,
production-ready=>production-ready=>a,production-ready,a,p,production-ready,s,gradables,t,
importable=>importable=>a,importable,a,p,importable,s,gradables,t,
asynchronous=>asynchronous=>a,asynchronous,a,p,asynchronous,w,gradables,t,
java-like=>java-like=>a,java-like,a,p,java-like,w,gradables,t,
standardized=>standardized=>a,standardized,a,p,standardized,w,gradables,t,
unchanged=>unchanged=>a,unchanged,a,p,unchanged,w,gradables,t,
academic=>academic=>a,academic,a,p,academic,w,gradables,t,
confortable=>confortable=>a,confortable,a,p,confortable,s,gradables,t,
object-centric=>object-centric=>a,object-centric,a,p,object-centric,w,gradables,t,
indexed=>indexed=>a,indexed,a,p,indexed,w,gradables,t,
in-memory=>in-memory=>a,in-memory,a,p,in-memory,w,gradables,t,
exotic=>exotic=>a,exotic,a,p,exotic,s,gradables,t,
"""fragile""=>""fragile""=>a","""fragile""",a,n,"""fragile""",s,gradables,t,
descriptive=>descriptive=>a,descriptive,a,p,descriptive,s,gradables,t,
terse=>terse=>a,terse,a,n,terse,s,gradables,t,
thread-safe)=>thread-safe)=>a,thread-safe),a,p,thread-safe),s,gradables,t,
normalized=>normalized=>a,normalized,a,p,normalized,w,gradables,t,
transient=>transient=>a,transient,a,p,transient,s,gradables,t,
fine-grained=>fine-grained=>a,fine-grained,a,p,fine-grained,s,gradables,t,
atomic=>atomic=>a,atomic,a,p,atomic,s,gradables,t,
bearable=>bearable=>a,bearable,a,p,bearable,s,gradables,t,
unsuitable=>unsuitable=>a,unsuitable,a,n,unsuitable,s,gradables,t,
java-centric=>java-centric=>a,java-centric,a,n,java-centric,w,gradables,t,
focused=>focused=>a,focused,a,p,focused,s,gradables,t,
repeating=>repeating=>a,repeating,a,n,repeating,w,gradables,t,
well-versed=>well-versed=>a,well-versed,a,p,well-versed,s,gradables,t,
long-lived=>long-lived=>a,long-lived,a,p,long-lived,w,gradables,t,
well-formed=>well-formed=>a,well-formed,a,p,well-formed,s,gradables,t,
generalizable=>generalizable=>a,generalizable,a,p,generalizable,s,gradables,t,
effecient=>effecient=>a,effecient,a,p,effecient,s,gradables,t,
single-threaded=>single-threaded=>a,single-threaded,a,n,single-threaded,s,gradables,t,
nice!=>nice!=>a,nice!,a,p,nice!,s,gradables,t,
wordy=>wordy=>a,wordy,a,n,wordy,s,gradables,t,
"mainstream""=>mainstream""=>a","mainstream""",a,p,"mainstream""",w,gradables,t,
non-intuitive=>non-intuitive=>a,non-intuitive,a,n,non-intuitive,s,gradables,t,
imutable=>imutable=>a,imutable,a,p,imutable,s,gradables,t,
tech-savvy=>tech-savvy=>a,tech-savvy,a,p,tech-savvy,w,gradables,t,
compile-checked=>compile-checked=>a,compile-checked,a,p,compile-checked,w,gradables,t,
structural=>structural=>a,structural,a,p,structural,w,gradables,t,
minimalist=>minimalist=>a,minimalist,a,p,minimalist,w,gradables,t,
huge.)=>huge.)=>a,huge.),a,n,huge.),s,gradables,t,
harming=>harming=>a,harming,a,n,harming,s,gradables,t,
state-less=>state-less=>a,state-less,a,p,state-less,w,gradables,t,
populated=>populated=>a,populated,a,p,populated,w,gradables,t,
contiguous=>contiguous=>a,contiguous,a,n,contiguous,s,gradables,t,
long-running=>long-running=>a,long-running,a,p,long-running,s,gradables,t,
micro-optimizing=>micro-optimizing=>a,micro-optimizing,a,p,micro-optimizing,w,gradables,t,
resolvable=>resolvable=>a,resolvable,a,p,resolvable,s,gradables,t,
suspiscious=>suspiscious=>a,suspiscious,a,n,suspiscious,s,gradables,t,
computable=>computable=>a,computable,a,p,computable,s,gradables,t,
human-readable=>human-readable=>a,human-readable,a,p,human-readable,s,gradables,t,
growable=>growable=>a,growable,a,p,growable,s,gradables,t,
inoccuous=>inoccuous=>a,inoccuous,a,p,inoccuous,w,gradables,t,
intuative=>intuative=>a,intuative,a,p,intuative,s,gradables,t,
auto-discover=>auto-discover=>a,auto-discover,a,p,auto-discover,w,gradables,t,
demanding=>demanding=>a,demanding,a,n,demanding,s,gradables,t,
bidirectional=>bidirectional=>a,bidirectional,a,p,bidirectional,w,gradables,t,
widely-used=>widely-used=>a,widely-used,a,p,widely-used,s,gradables,t,
localisable=>localisable=>a,localisable,a,p,localisable,s,gradables,t,
unnescessary=>unnescessary=>a,unnescessary,a,n,unnescessary,s,gradables,t,
symbolic=>symbolic=>a,symbolic,a,p,symbolic,w,gradables,t,
programmatic=>programmatic=>a,programmatic,a,p,programmatic,s,gradables,t,
knowlegable=>knowlegable=>a,knowlegable,a,p,knowlegable,s,gradables,t,
buisy=>buisy=>a,buisy,a,n,buisy,w,gradables,t,
uncacheable=>uncacheable=>a,uncacheable,a,n,uncacheable,s,gradables,t,
spoofable=>spoofable=>a,spoofable,a,n,spoofable,s,gradables,t,
over-technical=>over-technical=>a,over-technical,a,n,over-technical,s,gradables,t,
platform-independent=>platform-independent=>a,platform-independent,a,p,platform-independent,s,gradables,t,
blacklist=>blacklist=>a,blacklist,a,n,blacklist,s,gradables,t,
undesired=>undesired=>a,undesired,a,n,undesired,s,gradables,t,
deployable=>deployable=>a,deployable,a,p,deployable,s,gradables,t,
divisible=>divisible=>a,divisible,a,p,divisible,s,gradables,t,
whitelisted=>whitelisted=>a,whitelisted,a,p,whitelisted,s,gradables,t,
photogenic=>photogenic=>a,photogenic,a,p,photogenic,s,gradables,t,
"useless""=>useless""=>a","useless""",a,n,"useless""",s,gradables,t,
googlable=>googlable=>a,googlable,a,p,googlable,s,gradables,t,
over-complicated=>over-complicated=>a,over-complicated,a,n,over-complicated,s,gradables,t,
conceptual=>conceptual=>a,conceptual,a,n,conceptual,w,gradables,t,
space-efficient=>space-efficient=>a,space-efficient,a,p,space-efficient,s,gradables,t,
poorly-written=>poorly-written=>a,poorly-written,a,n,poorly-written,s,gradables,t,
frustrating)=>frustrating)=>a,frustrating),a,n,frustrating),s,gradables,t,
complicated-to-code=>complicated-to-code=>a,complicated-to-code,a,n,complicated-to-code,s,gradables,t,
high-level=>high-level=>a,high-level,a,n,high-level,w,gradables,t,
consumable=>consumable=>a,consumable,a,p,consumable,s,gradables,t,
powerfull=>powerfull=>a,powerfull,a,p,powerfull,s,gradables,t,
unsuited=>unsuited=>a,unsuited,a,n,unsuited,s,gradables,t,
pointed=>pointed=>a,pointed,a,p,pointed,w,gradables,t,
merged=>merged=>a,merged,a,n,merged,w,gradables,t,
legible=>legible=>a,legible,a,p,legible,s,gradables,t,
seemless=>seemless=>a,seemless,a,p,seemless,w,gradables,t,
fluid=>fluid=>a,fluid,a,p,fluid,s,gradables,t,
preferred=>preferred=>a,preferred,a,p,preferred,s,gradables,t,
bug-free=>bug-free=>a,bug-free,a,p,bug-free,s,gradables,t,
unintuitive=>unintuitive=>a,unintuitive,a,n,unintuitive,s,gradables,t,
translatable=>translatable=>a,translatable,a,p,translatable,w,gradables,t,
non-functional=>non-functional=>a,non-functional,a,n,non-functional,s,gradables,t,
neat!=>neat!=>a,neat!,a,p,neat!,s,gradables,t,
productive?'=>productive?'=>a,productive?',a,p,productive?',s,gradables,t,
hairy=>hairy=>a,hairy,a,n,hairy,s,gradables,t,
"""beefy""=>""beefy""=>a","""beefy""",a,p,"""beefy""",w,gradables,t,
condensed=>condensed=>a,condensed,a,n,condensed,s,gradables,t,
demented=>demented=>a,demented,a,n,demented,s,gradables,t,
changeable=>changeable=>a,changeable,a,p,changeable,s,gradables,t,
forthcoming=>forthcoming=>a,forthcoming,a,p,forthcoming,w,gradables,t,
"automatic""=>automatic""=>a","automatic""",a,p,"automatic""",s,gradables,t,
akward=>akward=>a,akward,a,n,akward,s,gradables,t,
convuluted=>convuluted=>a,convuluted,a,n,convuluted,s,gradables,t,
auto-completes=>auto-completes=>a,auto-completes,a,p,auto-completes,s,gradables,t,
persistable=>persistable=>a,persistable,a,p,persistable,s,gradables,t,
printable=>printable=>a,printable,a,p,printable,w,gradables,t,
native-looking=>native-looking=>a,native-looking,a,p,native-looking,s,gradables,t,
non-constant=>non-constant=>a,non-constant,a,n,non-constant,w,gradables,t,
instant=>instant=>a,instant,a,p,instant,w,gradables,t,
noticable=>noticable=>a,noticable,a,p,noticable,s,gradables,t,
configureable=>configureable=>a,configureable,a,p,configureable,s,gradables,t,
out-of-date=>out-of-date=>a,out-of-date,a,n,out-of-date,s,gradables,t,
strange-looking=>strange-looking=>a,strange-looking,a,n,strange-looking,w,gradables,t,
reproducable=>reproducable=>a,reproducable,a,p,reproducable,w,gradables,t,
importatnt=>importatnt=>a,importatnt,a,p,importatnt,s,gradables,t,
solvable=>solvable=>a,solvable,a,p,solvable,s,gradables,t,
empirical=>empirical=>a,empirical,a,p,empirical,w,gradables,t,
premature=>premature=>a,premature,a,n,premature,s,gradables,t,
tasty=>tasty=>a,tasty,a,p,tasty,s,gradables,t,
extensive)=>extensive)=>a,extensive),a,p,extensive),w,gradables,t,
micro-tuning=>micro-tuning=>a,micro-tuning,a,p,micro-tuning,w,gradables,t,
modularized=>modularized=>a,modularized,a,p,modularized,s,gradables,t,
auto-refresh=>auto-refresh=>a,auto-refresh,a,p,auto-refresh,w,gradables,t,
memory-hungry=>memory-hungry=>a,memory-hungry,a,n,memory-hungry,s,gradables,t,
non-obvious=>non-obvious=>a,non-obvious,a,n,non-obvious,w,gradables,t,
bouncy=>bouncy=>a,bouncy,a,n,bouncy,w,gradables,t,
infinite=>infinite=>a,infinite,a,n,infinite,w,gradables,t,
laborious=>laborious=>a,laborious,a,n,laborious,s,gradables,t,
document-oriented=>document-oriented=>a,document-oriented,a,p,document-oriented,s,gradables,t,
wide-spread=>wide-spread=>a,wide-spread,a,p,wide-spread,s,gradables,t,
auto-detect=>auto-detect=>a,auto-detect,a,p,auto-detect,w,gradables,t,
parametric=>parametric=>a,parametric,a,p,parametric,w,gradables,t,
simple-looking=>simple-looking=>a,simple-looking,a,p,simple-looking,s,gradables,t,
ergonomic=>ergonomic=>a,ergonomic,a,p,ergonomic,w,gradables,t,
modifiable=>modifiable=>a,modifiable,a,p,modifiable,w,gradables,t,
browser-displayable=>browser-displayable=>a,browser-displayable,a,p,browser-displayable,w,gradables,t,
autogenerate=>autogenerate=>a,autogenerate,a,p,autogenerate,w,gradables,t,
deferrable=>deferrable=>a,deferrable,a,p,deferrable,w,gradables,t,
self-documenting=>self-documenting=>a,self-documenting,a,p,self-documenting,s,gradables,t,
memory-expensive=>memory-expensive=>a,memory-expensive,a,n,memory-expensive,s,gradables,t,
counterintuitive=>counterintuitive=>a,counterintuitive,a,n,counterintuitive,w,gradables,t,
exploitable=>exploitable=>a,exploitable,a,n,exploitable,s,gradables,t,
debuggable=>debuggable=>a,debuggable,a,p,debuggable,w,gradables,t,
feature-light=>feature-light=>a,feature-light,a,p,feature-light,w,gradables,t,
multi-core=>multi-core=>a,multi-core,a,p,multi-core,w,gradables,t,
conversant=>conversant=>a,conversant,a,p,conversant,w,gradables,t,
architectural=>architectural=>a,architectural,a,p,architectural,w,gradables,t,
impenetrable=>impenetrable=>a,impenetrable,a,p,impenetrable,s,gradables,t,
pluggable=>pluggable=>a,pluggable,a,p,pluggable,w,gradables,t,
de-facto-standard=>de-facto-standard=>a,de-facto-standard,a,p,de-facto-standard,s,gradables,t,
awkward!=>awkward!=>a,awkward!,a,n,awkward!,s,gradables,t,
white-listed=>white-listed=>a,white-listed,a,p,white-listed,s,gradables,t,
compilable=>compilable=>a,compilable,a,p,compilable,s,gradables,t,
serializeable=>serializeable=>a,serializeable,a,p,serializeable,s,gradables,t,
interlectual=>interlectual=>a,interlectual,a,n,interlectual,w,gradables,t,
amateurish=>amateurish=>a,amateurish,a,n,amateurish,s,gradables,t,
"persistent""=>persistent""=>a","persistent""",a,p,"persistent""",w,gradables,t,
posible=>posible=>a,posible,a,p,posible,w,gradables,t,
brain-dead=>brain-dead=>a,brain-dead,a,n,brain-dead,s,gradables,t,
lazy-loaded=>lazy-loaded=>a,lazy-loaded,a,p,lazy-loaded,w,gradables,t,
unprintable=>unprintable=>a,unprintable,a,n,unprintable,w,gradables,t,
unselectable=>unselectable=>a,unselectable,a,n,unselectable,s,gradables,t,
assignable=>assignable=>a,assignable,a,p,assignable,w,gradables,t,
quantitative=>quantitative=>a,quantitative,a,p,quantitative,w,gradables,t,
collaborative=>collaborative=>a,collaborative,a,p,collaborative,w,gradables,t,
scannable=>scannable=>a,scannable,a,p,scannable,w,gradables,t,
fully-baked=>fully-baked=>a,fully-baked,a,p,fully-baked,w,gradables,t,
tailored=>tailored=>a,tailored,a,p,tailored,w,gradables,t,
tested=>tested=>a,tested,a,p,tested,w,gradables,t,
serialized=>serialized=>a,serialized,a,p,serialized,s,gradables,t,
platform-dependent=>platform-dependent=>a,platform-dependent,a,n,platform-dependent,s,gradables,t,
non-portable=>non-portable=>a,non-portable,a,n,non-portable,s,gradables,t,
reversible=>reversible=>a,reversible,a,p,reversible,w,gradables,t,
mystified=>mystified=>a,mystified,a,n,mystified,s,gradables,t,
well-maintained=>well-maintained=>a,well-maintained,a,p,well-maintained,s,gradables,t,
discoverable=>discoverable=>a,discoverable,a,p,discoverable,w,gradables,t,
findable=>findable=>a,findable,a,p,findable,w,gradables,t,
successfull=>successfull=>a,successfull,a,p,successfull,s,gradables,t,
deterministic=>deterministic=>a,deterministic,a,p,deterministic,s,gradables,t,
non-reversible=>non-reversible=>a,non-reversible,a,n,non-reversible,w,gradables,t,
meanigful=>meanigful=>a,meanigful,a,p,meanigful,w,gradables,t,
"stateless""=>stateless""=>a","stateless""",a,n,"stateless""",w,gradables,t,
mainstream=>mainstream=>a,mainstream,a,p,mainstream,s,gradables,t,
context-dependent=>context-dependent=>a,context-dependent,a,p,context-dependent,w,gradables,t,
